Date,Open,Hi,Lo,Close,A. Close,Volume
9/14/15,29.145,29.2225,28.715,28.827499,26.431072,233453600
9/15/15,28.9825,29.1325,28.605,29.07,26.653418,173364800
9/16/15,29.0625,29.135,28.860001,29.102501,26.683222,148694000
9/17/15,28.915001,29.122499,28.43,28.48,26.112461,256450400
9/18/15,28.0525,28.575001,27.967501,28.362499,26.00473,297141200
9/21/15,28.4175,28.842501,28.415001,28.8025,26.408152,200888000
9/22/15,28.344999,28.545,28.129999,28.35,25.993275,201384800
9/23/15,28.407499,28.68,28.325001,28.58,26.204149,143026800
9/24/15,28.3125,28.875,28.092501,28.75,26.360014,200878000
9/25/15,29.110001,29.172501,28.504999,28.6775,26.29355,224607600
9/28/15,28.4625,28.6425,28.110001,28.110001,25.773222,208436000
9/29/15,28.2075,28.377501,26.965,27.264999,24.998466,293461600
9/30/15,27.5425,27.885,27.182501,27.575001,25.282698,265892000
10/1/15,27.2675,27.405001,26.827499,27.395,25.117661,255716400
10/2/15,27.002501,27.752501,26.887501,27.594999,25.301035,232079200
10/5/15,27.469999,27.842501,27.2675,27.695,25.392723,208258800
10/6/15,27.657499,27.934999,27.442499,27.827499,25.514206,192787200
10/7/15,27.934999,27.942499,27.352501,27.695,25.392723,187062400
10/8/15,27.547501,27.547501,27.0525,27.375,25.099323,247918400
10/9/15,27.5,28.07,27.372499,28.030001,25.699871,211064400
10/12/15,28.182501,28.1875,27.860001,27.9,25.580675,121868800
10/13/15,27.705,28.112499,27.67,27.9475,25.624233,132197200
10/14/15,27.8225,27.879999,27.389999,27.5525,25.262068,177849600
10/15/15,27.7325,28.025,27.622499,27.965,25.640276,150694000
10/16/15,27.945,28,27.6325,27.76,25.452316,156930400
10/19/15,27.700001,27.9375,27.5275,27.932501,25.610477,119036800
10/20/15,27.834999,28.5425,27.705,28.442499,26.078077,195871200
10/21/15,28.5,28.895,28.424999,28.440001,26.075792,167180800
10/22/15,28.5825,28.875,28.525,28.875,26.474627,166616400
10/23/15,29.174999,29.807501,29.0825,29.77,27.295227,237467600
10/26/15,29.52,29.532499,28.73,28.82,26.424204,265335200
10/27/15,28.85,29.135,28.497499,28.637501,26.256872,279537600
10/28/15,29.2325,29.825001,29.014999,29.817499,27.338778,342205600
10/29/15,29.674999,30.172501,29.567499,30.1325,27.627594,204909200
10/30/15,30.247499,30.305,29.862499,29.875,27.391495,197461200
11/2/15,30.200001,30.34,29.9025,30.295,27.776581,128813200
11/3/15,30.1975,30.872499,30.174999,30.6425,28.095198,182076000
11/4/15,30.782499,30.955,30.405001,30.5,27.964542,179544400
11/5/15,30.4625,30.672501,30.045,30.23,27.835634,158210800
11/6/15,30.2775,30.452499,30.155001,30.264999,27.867853,132169200
11/9/15,30.24,30.452499,30.012501,30.1425,27.75506,135485600
11/10/15,29.225,29.5175,29.014999,29.192499,26.880304,236511600
11/11/15,29.092501,29.355,28.8025,29.0275,26.728374,180872000
11/12/15,29.065001,29.205,28.9125,28.93,26.638597,130102400
11/13/15,28.799999,28.8925,28.067499,28.084999,25.860523,183249600
11/16/15,27.844999,28.559999,27.75,28.545,26.284092,152426800
11/17/15,28.73,28.762501,28.33,28.422501,26.171301,110467600
11/18/15,28.940001,29.372499,28.875,29.3225,27.00001,186698800
11/19/15,29.41,29.9375,29.190001,29.695,27.343006,173183200
11/20/15,29.799999,29.98,29.7125,29.825001,27.462708,137148400
11/23/15,29.817499,29.932501,29.334999,29.4375,27.105902,129930000
11/24/15,29.3325,29.8375,29.280001,29.719999,27.36602,171212800
11/25/15,29.8025,29.807501,29.48,29.5075,27.170357,85553200
11/27/15,29.5725,29.602501,29.4,29.452499,27.119713,52185600
11/30/15,29.497499,29.852501,29.4375,29.575001,27.23251,156721200
12/1/15,29.6875,29.702499,29.215,29.334999,27.011517,139409600
12/2/15,29.334999,29.5275,29.02,29.07,26.767506,133546400
12/3/15,29.137501,29.1975,28.555,28.799999,26.518894,166278000
12/4/15,28.8225,29.8125,28.7775,29.7575,27.400555,231108000
12/7/15,29.745001,29.965,29.452499,29.57,27.227901,128336800
12/8/15,29.379999,29.65,29.215,29.557501,27.2164,137238000
12/9/15,29.41,29.422501,28.77,28.905001,26.615578,185445600
12/10/15,29.01,29.235001,28.877501,29.0425,26.742182,116850800
12/11/15,28.797501,28.8475,28.2125,28.295,26.053894,187544800
12/14/15,28.045,28.17,27.4475,28.120001,25.892756,257274800
12/15/15,27.985001,28.200001,27.5875,27.622499,25.434654,213292400
12/16/15,27.7675,27.997499,27.200001,27.834999,25.630327,224954000
12/17/15,28.004999,28.0625,27.245001,27.245001,25.087059,179091200
12/18/15,27.227501,27.379999,26.452499,26.5075,24.40797,385813200
12/21/15,26.82,26.842501,26.3925,26.8325,24.70723,190362400
12/22/15,26.85,26.93,26.612499,26.807501,24.68421,131157600
12/23/15,26.817499,27.2125,26.799999,27.1525,25.001886,130629600
12/24/15,27.25,27.25,26.987499,27.0075,24.868372,54281600
12/28/15,26.897499,26.922501,26.545,26.705,24.589827,106816800
12/29/15,26.74,27.3575,26.715,27.184999,25.031809,123724800
12/30/15,27.145,27.174999,26.795,26.83,24.704926,100855200
12/31/15,26.752501,26.7575,26.205,26.315001,24.230719,163649200
1/4/16,25.6525,26.342501,25.5,26.3375,24.25144,270597600
1/5/16,26.4375,26.4625,25.602501,25.6775,23.643709,223164000
1/6/16,25.139999,25.592501,24.967501,25.174999,23.181011,273829600
1/7/16,24.67,25.032499,24.1075,24.112499,22.202663,324377600
1/8/16,24.637501,24.7775,24.190001,24.24,22.320068,283192000
1/11/16,24.7425,24.764999,24.334999,24.6325,22.681482,198957600
1/12/16,25.137501,25.172501,24.709999,24.99,23.010668,196616800
1/13/16,25.08,25.297501,24.325001,24.3475,22.419054,249758400
1/14/16,24.49,25.120001,23.934999,24.879999,22.909378,252680400
1/15/16,24.049999,24.4275,23.84,24.282499,22.3592,319335600
1/19/16,24.602501,24.6625,23.875,24.165001,22.251015,212350800
1/20/16,23.775,24.547501,23.355,24.1975,22.280935,289337600
1/21/16,24.264999,24.469999,23.735001,24.075001,22.168135,208646000
1/22/16,24.657499,25.365,24.592501,25.355,23.346756,263202000
1/25/16,25.379999,25.3825,24.8025,24.860001,22.890965,207178000
1/26/16,24.9825,25.219999,24.5175,24.997499,23.017572,300308000
1/27/16,24.01,24.157499,23.334999,23.355,21.505167,533478800
1/28/16,23.4475,23.629999,23.0975,23.522499,21.659399,222715200
1/29/16,23.6975,24.334999,23.5875,24.334999,22.407539,257666000
2/1/16,24.1175,24.1775,23.85,24.1075,22.198069,163774000
2/2/16,23.855,24.01,23.57,23.620001,21.749178,149428800
2/3/16,23.75,24.209999,23.52,24.0875,22.179646,183857200
2/4/16,23.965,24.3325,23.797501,24.15,22.357862,185886800
2/5/16,24.129999,24.23,23.422501,23.504999,21.760731,185672400
2/8/16,23.282499,23.924999,23.26,23.752501,21.989857,216085600
2/9/16,23.5725,23.985001,23.4825,23.747499,21.985228,177324800
2/10/16,23.98,24.0875,23.525,23.567499,21.818584,169374400
2/11/16,23.4475,23.68,23.147499,23.424999,21.686659,200298800
2/12/16,23.547501,23.625,23.252501,23.497499,21.753784,161405600
2/16/16,23.754999,24.2125,23.6525,24.16,22.367121,196231600
2/17/16,24.1675,24.5525,24.0375,24.530001,22.709665,179452800
2/18/16,24.709999,24.7225,24.022499,24.065001,22.279171,156084000
2/19/16,24,24.190001,23.950001,24.01,22.228251,141496800
2/22/16,24.077499,24.225,23.98,24.219999,22.422667,137123200
2/23/16,24.1,24.125,23.637501,23.672501,21.915796,127770400
2/24/16,23.495001,24.094999,23.33,24.025,22.242138,145022800
2/25/16,24.012501,24.190001,23.8125,24.190001,22.394894,110330800
2/26/16,24.299999,24.504999,24.145,24.227501,22.429609,115964400
2/29/16,24.215,24.557501,24.1625,24.172501,22.378696,140865200
3/1/16,24.4125,25.192499,24.355,25.1325,23.267452,201628400
3/2/16,25.127501,25.2225,24.91,25.1875,23.318369,132678400
3/3/16,25.145,25.4275,25.112499,25.375,23.491955,147822800
3/4/16,25.592501,25.9375,25.342501,25.752501,23.841442,184220400
3/7/16,25.5975,25.7075,25.24,25.467501,23.577591,143315600
3/8/16,25.195,25.440001,25.1,25.2575,23.383173,126247600
3/9/16,25.327499,25.395,25.067499,25.280001,23.404009,108806800
3/10/16,25.352501,25.559999,25.0375,25.2925,23.415577,134054400
3/11/16,25.559999,25.57,25.375,25.565001,23.66786,109632800
3/14/16,25.477501,25.727501,25.445,25.629999,23.728035,100304400
3/15/16,25.99,26.295,25.9625,26.145,24.204817,160270800
3/16/16,26.1525,26.577499,26.147499,26.4925,24.526525,153214000
3/17/16,26.379999,26.6175,26.24,26.450001,24.487183,137682800
3/18/16,26.584999,26.625,26.297501,26.48,24.514952,176820800
3/21/16,26.4825,26.9125,26.285,26.477501,24.51264,142010800
3/22/16,26.3125,26.8225,26.3025,26.68,24.700113,129777600
3/23/16,26.620001,26.7675,26.475,26.532499,24.563559,102814000
3/24/16,26.3675,26.5625,26.2225,26.4175,24.457096,104532000
3/28/16,26.5,26.547501,26.264999,26.297501,24.345999,77645600
3/29/16,26.2225,26.9475,26.219999,26.92,24.922304,124760400
3/30/16,27.1625,27.605,27.15,27.389999,25.357428,182404400
3/31/16,27.43,27.475,27.219999,27.247499,25.225502,103553600
4/1/16,27.195,27.5,27.049999,27.497499,25.456949,103496000
4/4/16,27.605,28.047501,27.567499,27.780001,25.718487,149424800
4/5/16,27.377501,27.682501,27.355,27.452499,25.415289,106314800
4/6/16,27.557501,27.745001,27.299999,27.74,25.681448,105616400
4/7/16,27.487499,27.605,27.030001,27.135,25.121351,127207600
4/8/16,27.227501,27.442499,27.0425,27.165001,25.149126,94326800
4/11/16,27.2425,27.6525,27.2075,27.254999,25.232445,117630000
4/12/16,27.334999,27.625,27.165001,27.610001,25.5611,108929200
4/13/16,27.700001,28.084999,27.700001,28.01,25.931417,133029200
4/14/16,27.905001,28.0975,27.8325,28.025,25.945303,101895600
4/15/16,28.0275,28.075001,27.432501,27.4625,25.424545,187756000
4/18/16,27.2225,27.237499,26.735001,26.870001,24.876015,243286000
4/19/16,26.969999,27,26.557501,26.727501,24.744089,129539600
4/20/16,26.66,27.022499,26.514999,26.782499,24.795004,122444000
4/21/16,26.7325,26.7325,26.379999,26.4925,24.526525,126210000
4/22/16,26.252501,26.620001,26.155001,26.42,24.459408,134732400
4/25/16,26.25,26.4125,26.127501,26.27,24.320539,112126400
4/26/16,25.977501,26.325001,25.977501,26.0875,24.151581,224064800
4/27/16,24,24.6775,23.92,24.455,22.640232,458408400
4/28/16,24.4025,24.469999,23.5625,23.7075,21.948196,328970800
4/29/16,23.497499,23.68,23.127501,23.434999,21.695921,274126000
5/2/16,23.4925,23.52,23.1,23.41,21.672775,192640400
5/3/16,23.549999,23.934999,23.42,23.795,22.029207,227325200
5/4/16,23.799999,23.975,23.455,23.547501,21.800076,164102000
5/5/16,23.5,23.5175,23.17,23.309999,21.711586,143562000
5/6/16,23.342501,23.362499,22.9625,23.18,21.590504,174799600
5/9/16,23.25,23.442499,23.147499,23.1975,21.606806,131745600
5/10/16,23.3325,23.3925,23.0275,23.355,21.753506,134747200
5/11/16,23.370001,23.3925,23.115,23.127501,21.541601,114876400
5/12/16,23.18,23.195,22.3675,22.584999,21.036304,305258800
5/13/16,22.5,22.9175,22.5,22.629999,21.078217,177571200
5/16/16,23.0975,23.5975,22.9125,23.469999,21.860615,245039200
5/17/16,23.637501,23.674999,23.252501,23.372499,21.769798,187667600
5/18/16,23.540001,23.8025,23.4725,23.639999,22.018955,168249600
5/19/16,23.66,23.66,23.3925,23.549999,21.935127,121768400
5/20/16,23.66,23.8575,23.629999,23.805,22.172646,128104000
5/23/16,23.967501,24.297501,23.9175,24.1075,22.454405,152074400
5/24/16,24.305,24.522499,24.209999,24.475,22.796701,140560800
5/25/16,24.6675,24.934999,24.5275,24.905001,23.197216,152675200
5/26/16,24.92,25.182501,24.66,25.102501,23.381174,225324800
5/27/16,24.860001,25.1175,24.8125,25.0875,23.367197,145364800
5/31/16,24.9,25.1,24.705,24.965,23.253101,169228800
6/1/16,24.754999,24.885,24.5825,24.615,22.927099,116693200
6/2/16,24.4,24.459999,24.157499,24.43,22.754787,160766400
6/3/16,24.4475,24.567499,24.362499,24.48,22.801359,114019600
6/6/16,24.497499,25.4725,24.387501,24.657499,22.966686,93170000
6/7/16,24.8125,24.967501,24.74,24.7575,23.059832,89638000
6/8/16,24.754999,24.889999,24.67,24.735001,23.038872,83392400
6/9/16,24.625,24.997499,24.615,24.9125,23.204201,106405600
6/10/16,24.6325,24.8375,24.620001,24.7075,23.013262,126851600
6/13/16,24.672501,24.780001,24.275,24.334999,22.666296,152082000
6/14/16,24.33,24.620001,24.1875,24.365,22.694242,127727600
6/15/16,24.455,24.602501,24.2575,24.285,22.619726,117780800
6/16/16,24.112499,24.4375,24.0175,24.387501,22.715199,125307200
6/17/16,24.155001,24.1625,23.825001,23.8325,22.198261,244032800
6/20/16,24,24.1425,23.7575,23.775,22.144699,137647600
6/21/16,23.735001,24.0875,23.67,23.977501,22.333317,142185600
6/22/16,24.0625,24.2225,23.8375,23.887501,22.249485,116876400
6/23/16,23.985001,24.0725,23.8125,24.025,22.377558,128960800
6/24/16,23.227501,23.665001,23.1625,23.35,21.748846,301245600
6/27/16,23.25,23.262501,22.875,23.01,21.432159,181958400
6/28/16,23.225,23.415001,23.035,23.397499,21.793081,161779600
6/29/16,23.4925,23.637501,23.407499,23.6,21.981695,146124000
6/30/16,23.610001,23.942499,23.575001,23.9,22.261126,143345600
7/1/16,23.872499,24.1175,23.8325,23.9725,22.328657,104106000
7/5/16,23.8475,23.85,23.615,23.747499,22.119083,110820800
7/6/16,23.65,23.915001,23.592501,23.8825,22.244829,123796400
7/7/16,23.924999,24.125,23.905001,23.985001,22.340305,100558400
7/8/16,24.122499,24.2225,24.012501,24.17,22.512613,115648400
7/11/16,24.1875,24.4125,24.182501,24.245001,22.582472,95179600
7/12/16,24.2925,24.424999,24.280001,24.355,22.684927,96670000
7/13/16,24.352501,24.4175,24.209999,24.217501,22.556858,103568800
7/14/16,24.3475,24.747499,24.33,24.6975,23.003939,155676000
7/15/16,24.73,24.825001,24.625,24.695,23.001612,120548000
7/18/16,24.674999,25.032499,24.65,24.9575,23.246111,145975600
7/19/16,24.889999,25,24.834999,24.967501,23.255432,95119600
7/20/16,25,25.115,24.934999,24.99,23.276386,105104000
7/21/16,24.9575,25.25,24.782499,24.8575,23.152971,130808000
7/22/16,24.815001,24.825001,24.577499,24.665001,22.973673,113254800
7/25/16,24.5625,24.709999,24.23,24.334999,22.666296,161531600
7/26/16,24.205,24.4925,24.105,24.1675,22.510283,224959200
7/27/16,26.067499,26.0875,25.6875,25.737499,23.972628,369379200
7/28/16,25.7075,26.112499,25.705,26.084999,24.296297,159479200
7/29/16,26.047501,26.137501,25.92,26.0525,24.266033,110934800
8/1/16,26.102501,26.5375,26.102501,26.512501,24.694487,152671600
8/2/16,26.512501,26.5175,26,26.120001,24.328903,135266400
8/3/16,26.202499,26.459999,26.192499,26.4475,24.63394,120810400
8/4/16,26.395,26.5,26.32,26.467501,24.786118,109634800
8/5/16,26.567499,26.9125,26.545,26.870001,25.16305,162213600
8/8/16,26.879999,27.092501,26.790001,27.092501,25.371412,112148800
8/9/16,27.057501,27.235001,27.002501,27.202499,25.474426,105260800
8/10/16,27.1775,27.225,26.940001,27,25.284788,96034000
8/11/16,27.129999,27.2325,26.9625,26.9825,25.268404,109938000
8/12/16,26.945,27.110001,26.945,27.045,25.326937,74641600
8/15/16,27.035,27.385,27.02,27.370001,25.631287,103472800
8/16/16,27.407499,27.557501,27.3025,27.344999,25.60787,135177600
8/17/16,27.275,27.342501,27.084999,27.305,25.570417,101424000
8/18/16,27.307501,27.4,27.254999,27.27,25.537638,87938800
8/19/16,27.192499,27.422501,27.09,27.34,25.603195,101472400
8/22/16,27.215,27.275,26.9625,27.127501,25.404192,103280800
8/23/16,27.147499,27.33,27.1325,27.2125,25.483788,85030800
8/24/16,27.1425,27.1875,26.92,27.0075,25.291811,94700400
8/25/16,26.8475,26.969999,26.67,26.8925,25.18412,100344800
8/26/16,26.852501,26.987499,26.577499,26.735001,25.036625,111065200
8/29/16,26.655001,26.860001,26.5725,26.705,25.00853,99881200
8/30/16,26.450001,26.625,26.375,26.5,24.816557,99455600
8/31/16,26.415001,26.6425,26.41,26.525,24.839962,118649600
9/1/16,26.535,26.700001,26.405001,26.682501,24.987461,106806000
9/2/16,26.924999,27,26.705,26.932501,25.221581,107210000
9/6/16,26.975,27.075001,26.877501,26.924999,25.214554,107521600
9/7/16,26.9575,27.190001,26.7675,27.09,25.36907,169457200
9/8/16,26.8125,26.817499,26.309999,26.379999,24.704184,212008000
9/9/16,26.16,26.43,25.782499,25.782499,24.144632,186228000
9/12/16,25.6625,26.43,25.6325,26.360001,24.685446,181171200
9/13/16,26.877501,27.1975,26.809999,26.987499,25.273085,248704800
9/14/16,27.182501,28.2575,27.15,27.942499,26.167418,443554800
9/15/16,28.465,28.932501,28.372499,28.8925,27.05707,359934400
9/16/16,28.780001,29.032499,28.51,28.73,26.904892,319547600
9/19/16,28.797501,29.045,28.3125,28.395,26.591171,188092000
9/20/16,28.262501,28.530001,28.127501,28.3925,26.588829,138057200
9/21/16,28.4625,28.497499,28.110001,28.387501,26.58415,144012800
9/22/16,28.5875,28.735001,28.5,28.655001,26.834654,124296000
9/23/16,28.605,28.6975,27.887501,28.1775,26.387487,209924800
9/26/16,27.91,28.3475,27.887501,28.219999,26.427292,119477600
9/27/16,28.25,28.295,28.084999,28.272499,26.476452,98429600
9/28/16,28.422501,28.66,28.3575,28.487499,26.677797,118564400
9/29/16,28.290001,28.450001,27.950001,28.045,26.263405,143548000
9/30/16,28.115,28.342501,27.950001,28.262501,26.467089,145516400
10/3/16,28.1775,28.262501,28.07,28.129999,26.343006,86807200
10/4/16,28.264999,28.577499,28.157499,28.25,26.455383,118947200
10/5/16,28.35,28.415001,28.172501,28.262501,26.467089,85812400
10/6/16,28.424999,28.584999,28.282499,28.4725,26.663752,115117200
10/7/16,28.577499,28.639999,28.377501,28.514999,26.703548,97433600
10/10/16,28.754999,29.1875,28.68,29.012501,27.169443,144944000
10/11/16,29.424999,29.672501,29.049999,29.075001,27.227974,256164000
10/12/16,29.3375,29.495001,29.1875,29.334999,27.471457,150347200
10/13/16,29.1975,29.360001,28.93,29.245001,27.38718,140769600
10/14/16,29.469999,29.5425,29.282499,29.407499,27.539351,142608800
10/17/16,29.3325,29.459999,29.195,29.387501,27.520624,94499600
10/18/16,29.545,29.5525,29.362499,29.3675,27.50189,98214000
10/19/16,29.3125,29.440001,28.450001,29.280001,27.41995,80138400
10/20/16,29.215,29.344999,29.0825,29.264999,27.405903,96503200
10/21/16,29.202499,29.227501,29.07,29.15,27.298212,92770800
10/24/16,29.275,29.434999,29.25,29.4125,27.544037,94154800
10/25/16,29.487499,29.59,29.327499,29.5625,27.684507,192516000
10/26/16,28.577499,28.924999,28.327499,28.897499,27.061745,264536800
10/27/16,28.8475,28.965,28.525,28.620001,26.80188,138248000
10/28/16,28.467501,28.8025,28.362499,28.43,26.623953,151446800
10/31/16,28.4125,28.557501,28.299999,28.385,26.581808,105677600
11/1/16,28.365,28.442499,27.6325,27.872499,26.101866,175303200
11/2/16,27.85,28.0875,27.807501,27.897499,26.125277,113326800
11/3/16,27.745001,27.865,27.387501,27.4575,25.845242,107730400
11/4/16,27.1325,27.5625,27.0275,27.209999,25.612278,123348000
11/7/16,27.52,27.627501,27.365,27.602501,25.981737,130240000
11/8/16,27.577499,27.93,27.424999,27.764999,26.134689,97016800
11/9/16,27.469999,27.83,27.012501,27.719999,26.092335,236705600
11/10/16,27.772499,27.772499,26.4575,26.9475,25.365192,228538000
11/11/16,26.780001,27.217501,26.637501,27.1075,25.5158,136575600
11/14/16,26.9275,26.952499,26.02,26.4275,24.875725,204702000
11/15/16,26.6425,26.92,26.540001,26.7775,25.205173,129058000
11/16/16,26.674999,27.557501,26.65,27.497499,25.882898,235362000
11/17/16,27.452499,27.5875,27.2075,27.487499,25.873484,110528000
11/18/16,27.43,27.635,27.415001,27.514999,25.899364,113715600
11/21/16,27.530001,27.997499,27.502501,27.932501,26.292353,117058400
11/22/16,27.987499,28.105,27.85,27.950001,26.308832,103862000
11/23/16,27.84,27.877501,27.5825,27.807501,26.174694,109705600
11/25/16,27.782499,27.967501,27.737499,27.9475,26.306479,45903600
11/28/16,27.8575,28.1175,27.8475,27.8925,26.254705,108776000
11/29/16,27.695,28.0075,27.5175,27.865,26.228815,114115200
11/30/16,27.9,28.049999,27.567499,27.629999,26.007618,144649200
12/1/16,27.592501,27.735001,27.2575,27.372499,25.765234,148347600
12/2/16,27.2925,27.522499,27.2125,27.475,25.861719,106112000
12/5/16,27.5,27.5075,27.0625,27.2775,25.675819,137298000
12/6/16,27.375,27.59,27.297501,27.487499,25.873484,104782000
12/7/16,27.315001,27.797501,27.290001,27.7575,26.12763,119994800
12/8/16,27.715,28.1075,27.65,28.030001,26.384132,108273200
12/9/16,28.077499,28.674999,28.077499,28.487499,26.814766,137610400
12/12/16,28.3225,28.75,28.122499,28.325001,26.661806,105497600
12/13/16,28.459999,28.98,28.4375,28.797501,27.10656,174935200
12/14/16,28.76,29.049999,28.745001,28.797501,27.10656,136127200
12/15/16,28.844999,29.182501,28.807501,28.955,27.254814,186098000
12/16/16,29.1175,29.125,28.9125,28.9925,27.290112,177404400
12/19/16,28.950001,29.344999,28.9375,29.16,27.447775,111117600
12/20/16,29.184999,29.375,29.17,29.237499,27.520727,85700000
12/21/16,29.200001,29.35,29.195,29.264999,27.546616,95132800
12/22/16,29.0875,29.127501,28.91,29.0725,27.365416,104343600
12/23/16,28.897499,29.129999,28.897499,29.129999,27.419538,56998000
12/27/16,29.129999,29.450001,29.122499,29.315001,27.593676,73187600
12/28/16,29.379999,29.504999,29.049999,29.190001,27.476015,83623600
12/29/16,29.112499,29.2775,29.1,29.182501,27.46896,60158000
12/30/16,29.1625,29.299999,28.8575,28.955,27.254814,122345200
1/3/17,28.950001,29.0825,28.690001,29.0375,27.332474,115127600
1/4/17,28.9625,29.127501,28.9375,29.004999,27.30188,84472400
1/5/17,28.98,29.215,28.952499,29.1525,27.440716,88774400
1/6/17,29.195,29.540001,29.1175,29.477501,27.746639,127007600
1/9/17,29.487499,29.8575,29.485001,29.747499,28.000782,134247600
1/10/17,29.692499,29.844999,29.575001,29.7775,28.02902,97848400
1/11/17,29.684999,29.9825,29.65,29.9375,28.179628,110354400
1/12/17,29.725,29.825001,29.5525,29.8125,28.061964,108344800
1/13/17,29.7775,29.905001,29.702499,29.76,28.012547,104447600
1/17/17,29.584999,30.059999,29.555,30,28.238457,137759200
1/18/17,30,30.125,29.9275,29.997499,28.236101,94852000
1/19/17,29.85,30.022499,29.842501,29.945,28.186684,102389200
1/20/17,30.112499,30.112499,29.932501,30,28.238457,130391600
1/23/17,30,30.202499,29.942499,30.02,28.257284,88200800
1/24/17,29.887501,30.025,29.875,29.9925,28.231401,92844000
1/25/17,30.105,30.525,30.07,30.469999,28.680853,129510400
1/26/17,30.4175,30.610001,30.4,30.485001,28.694979,105350400
1/27/17,30.535,30.5875,30.4,30.487499,28.697327,82251600
1/30/17,30.2325,30.407499,30.165001,30.407499,28.622026,121510000
1/31/17,30.2875,30.3475,30.155001,30.3375,28.556139,196804000
2/1/17,31.7575,32.622501,31.752501,32.1875,30.297506,447940000
2/2/17,31.995001,32.3475,31.945,32.1325,30.245737,134841600
2/3/17,32.077499,32.297501,32.040001,32.27,30.375162,98029200
2/6/17,32.282501,32.625,32.224998,32.572498,30.659901,107383600
2/7/17,32.634998,33.022499,32.612499,32.8825,30.951702,152735200
2/8/17,32.837502,33.055,32.805,33.009998,31.071716,92016400
2/9/17,32.912498,33.112499,32.779999,33.105,31.296234,113399600
2/10/17,33.115002,33.235001,33.012501,33.029999,31.225338,80262000
2/13/17,33.27,33.455002,33.1875,33.322498,31.501852,92141600
2/14/17,33.3675,33.772499,33.3125,33.755001,31.910715,132904800
2/15/17,33.880001,34.067501,33.654999,33.877499,32.026527,142492400
2/16/17,33.9175,33.974998,33.709999,33.837502,31.988716,90338400
2/17/17,33.775002,33.9575,33.775002,33.93,32.076172,88792800
2/21/17,34.057499,34.1875,33.994999,34.174999,32.307777,98028800
2/22/17,34.107498,34.279999,34.0275,34.2775,32.404671,83347600
2/23/17,34.345001,34.369999,34.075001,34.1325,32.267593,83152800
2/24/17,33.977501,34.165001,33.82,34.165001,32.298321,87106400
2/27/17,34.285,34.360001,34.07,34.232498,32.362133,81029600
2/28/17,34.27,34.360001,34.174999,34.247501,32.376324,93931600
3/1/17,34.4725,35.037498,34.400002,34.947498,33.038067,145658400
3/2/17,35,35.07,34.689999,34.740002,32.841911,104844000
3/3/17,34.695,34.9575,34.647499,34.945,33.035698,84432400
3/6/17,34.842499,34.942501,34.650002,34.834999,32.931705,87000000
3/7/17,34.764999,34.994999,34.697498,34.880001,32.974255,69785200
3/8/17,34.737499,34.950001,34.705002,34.75,32.851357,74828800
3/9/17,34.685001,34.697498,34.262501,34.669998,32.775723,88623600
3/10/17,34.8125,34.84,34.66,34.785,32.884457,78451200
3/13/17,34.712502,34.857498,34.705002,34.799999,32.898624,69686800
3/14/17,34.825001,34.912498,34.709999,34.747501,32.848995,61236400
3/15/17,34.852501,35.1875,34.7575,35.115002,33.196415,102767200
3/16/17,35.18,35.255001,35.064999,35.172501,33.250778,76928000
3/17/17,35.25,35.25,34.9725,34.997501,33.085335,175540000
3/20/17,35.099998,35.375,35.057499,35.365002,33.432751,86168000
3/21/17,35.5275,35.700001,34.932499,34.959999,33.0499,158119600
3/22/17,34.962502,35.400002,34.939999,35.355,33.423302,103440800
3/23/17,35.314999,35.395,35.1525,35.23,33.305134,81385200
3/24/17,35.375,35.435001,35.087502,35.16,33.238956,89582400
3/27/17,34.8475,35.305,34.654999,35.220001,33.295681,94300400
3/28/17,35.227501,36.009998,35.154999,35.950001,33.985798,133499200
3/29/17,35.919998,36.122501,35.797501,36.029999,34.061424,116760000
3/30/17,36.047501,36.125,35.875,35.982498,34.016518,84829200
3/31/17,35.93,36.067501,35.752499,35.915001,33.952709,78646800
4/3/17,35.927502,36.029999,35.762501,35.924999,33.962162,79942800
4/4/17,35.8125,36.2225,35.7925,36.192501,34.215046,79565600
4/5/17,36.055,36.365002,35.952499,36.005001,34.037788,110871600
4/6/17,36.072498,36.130001,35.862499,35.915001,33.952709,84596000
4/7/17,35.932499,36.044998,35.817501,35.834999,33.877083,66688800
4/10/17,35.900002,35.970001,35.724998,35.7925,33.836899,75733600
4/11/17,35.735001,35.837502,35.014999,35.407501,33.472935,121517600
4/12/17,35.400002,35.537498,35.252499,35.450001,33.513115,81400000
4/13/17,35.477501,35.595001,35.262501,35.262501,33.335857,71291600
4/17/17,35.369999,35.470001,35.217499,35.4575,33.520203,66328400
4/18/17,35.352501,35.509998,35.2775,35.299999,33.371307,58790000
4/19/17,35.470001,35.5,35.112499,35.169998,33.248405,69313600
4/20/17,35.305,35.73,35.290001,35.610001,33.664375,93278400
4/21/17,35.610001,35.669998,35.462502,35.567501,33.624195,69283600
4/24/17,35.875,35.987499,35.794998,35.91,33.947971,68537200
4/25/17,35.977501,36.224998,35.967499,36.1325,34.158329,75486000
4/26/17,36.1175,36.150002,35.845001,35.919998,33.957432,80164800
4/27/17,35.98,36.040001,35.827499,35.947498,33.983429,56985200
4/28/17,36.022499,36.075001,35.817501,35.912498,33.950352,83441600
5/1/17,36.275002,36.799999,36.240002,36.645,34.642826,134411600
5/2/17,36.884998,37.022499,36.709999,36.877499,34.862621,181408800
